,adaptive,alg,best_score,cumulative_partial_fit_calls,train_time,wall_time
6980,False,random-search-passive,-0.09729207307100296,864,11550.057157993317,1911.2581098079681
6981,False,random-search-passive,-0.09729207307100296,865,11559.953855514526,1911.2581098079681
6982,False,random-search-passive,-0.09729207307100296,866,11569.358919143677,1911.258111000061
6983,False,random-search-passive,-0.09729207307100296,867,11581.048122167587,1911.258111000061
6984,False,random-search-passive,-0.09729207307100296,868,11595.499423980713,1911.258111000061
6985,False,random-search-passive,-0.09729207307100296,869,11610.755260944366,1911.258111000061
6986,False,random-search-passive,-0.09729207307100296,870,11616.724670410156,1911.258111000061
6987,False,random-search-passive,-0.09729207307100296,871,11622.446526527405,1911.2581119537354
6988,False,random-search-passive,-0.09729207307100296,872,11644.241696357727,1911.2581119537354
6989,False,random-search-passive,-0.09729207307100296,873,11653.375236272812,1911.2581119537354
6990,False,random-search-passive,-0.09729207307100296,874,11660.346957445145,1911.2581119537354
6991,False,random-search-passive,-0.09729207307100296,875,11706.786554813385,1957.760375738144
6992,False,random-search-passive,-0.09729207307100296,876,11713.110939264297,1957.7603766918182
6993,False,random-search-passive,-0.09729207307100296,877,11719.090627908707,1957.7603766918182
6994,False,random-search-passive,-0.09729207307100296,878,11729.119621038437,1957.7603766918182
6995,False,random-search-passive,-0.09729207307100296,879,11756.691692829132,1957.7603778839111
6996,False,random-search-passive,-0.09729207307100296,880,11773.843035459518,1957.7603778839111
6997,False,random-search-passive,-0.09826835989952087,881,11780.211324214935,1957.7603778839111
6998,False,random-search-passive,-0.09826835989952087,882,11785.88979434967,1957.7603778839111
6999,False,random-search-passive,-0.09826835989952087,883,11808.049064159393,1957.7603788375854
7000,False,random-search-passive,-0.09826835989952087,884,11818.50260066986,1957.7603788375854
7001,False,random-search-passive,-0.09826835989952087,885,11827.94460773468,1957.7603788375854
7002,False,random-search-passive,-0.09826835989952087,886,11839.984060049057,1957.7603788375854
7003,False,random-search-passive,-0.09826835989952087,887,11853.29801940918,1957.7603788375854
7004,False,random-search-passive,-0.09826835989952087,888,11868.709482431412,1957.7603788375854
7005,False,random-search-passive,-0.09826835989952087,889,11875.951879024506,1957.7603797912598
7006,False,random-search-passive,-0.09826835989952087,890,11881.485924959183,1957.7603797912598
7007,False,random-search-passive,-0.09826835989952087,891,11913.70963048935,1957.7603797912598
7008,False,random-search-passive,-0.09826835989952087,892,11924.860957622528,1957.7603797912598
7009,False,random-search-passive,-0.09826835989952087,893,11932.793012619019,1957.7603797912598
7010,False,random-search-passive,-0.09826835989952087,894,11980.40429520607,2005.454251050949
7011,False,random-search-passive,-0.09826835989952087,895,11987.131886005402,2005.454251050949
7012,False,random-search-passive,-0.09826835989952087,896,11993.615277051926,2005.4542517662048
7013,False,random-search-passive,-0.09826835989952087,897,12004.679819822311,2005.4542517662048
7014,False,random-search-passive,-0.09826835989952087,898,12029.564104795456,2005.4542517662048
7015,False,random-search-passive,-0.09826835989952087,899,12041.485080003738,2005.4542517662048
7016,False,random-search-passive,-0.09770499914884567,900,12048.330338001251,2005.4542527198792
7017,False,random-search-passive,-0.09770499914884567,901,12053.795476198196,2005.4542527198792
7018,False,random-search-passive,-0.09770499914884567,902,12081.78975367546,2005.4542527198792
7019,False,random-search-passive,-0.09770499914884567,903,12092.047049999237,2005.4542527198792
7020,False,random-search-passive,-0.09770499914884567,904,12101.052491426468,2005.4542527198792
7021,False,random-search-passive,-0.09770499914884567,905,12112.074256420135,2005.4542536735535
7022,False,random-search-passive,-0.09770499914884567,906,12127.457554340363,2005.4542536735535
7023,False,random-search-passive,-0.09770499914884567,907,12142.692177534103,2005.4542536735535
7024,False,random-search-passive,-0.09770499914884567,908,12149.59523510933,2005.4542536735535
7025,False,random-search-passive,-0.09770499914884567,909,12154.465064048767,2005.4542536735535
7026,False,random-search-passive,-0.09770499914884567,910,12186.060004711151,2005.4542548656464
7027,False,random-search-passive,-0.09770499914884567,911,12194.28252696991,2005.4542548656464
7028,False,random-search-passive,-0.09770499914884567,912,12201.023419618607,2005.4542548656464
7029,False,random-search-passive,-0.09770499914884567,913,12247.654211759567,2052.1658387184143
7030,False,random-search-passive,-0.09770499914884567,914,12254.73928642273,2052.165839910507
7031,False,random-search-passive,-0.09770499914884567,915,12260.973605394363,2052.165839910507
7032,False,random-search-passive,-0.09770499914884567,916,12270.549810647964,2052.165839910507
7033,False,random-search-passive,-0.09770499914884567,917,12292.843645811081,2052.165839910507
7034,False,random-search-passive,-0.09770499914884567,918,12309.675812005997,2052.1658408641815
7035,False,random-search-passive,-0.0982525497674942,919,12316.774998188019,2052.1658408641815
7036,False,random-search-passive,-0.0982525497674942,920,12322.065584421158,2052.1658408641815
7037,False,random-search-passive,-0.0982525497674942,921,12350.348909139633,2052.1658408641815
7038,False,random-search-passive,-0.0982525497674942,922,12360.91376900673,2052.1658408641815
7039,False,random-search-passive,-0.0982525497674942,923,12370.049617767334,2052.165841817856
7040,False,random-search-passive,-0.0982525497674942,924,12381.910875558853,2052.165841817856
7041,False,random-search-passive,-0.0982525497674942,925,12397.554689645767,2052.165841817856
7042,False,random-search-passive,-0.0982525497674942,926,12413.975082874298,2052.165841817856
7043,False,random-search-passive,-0.0982525497674942,927,12420.846446037292,2052.16584277153
7044,False,random-search-passive,-0.0982525497674942,928,12426.809805870056,2052.16584277153
7045,False,random-search-passive,-0.0982525497674942,929,12460.274246931076,2052.16584277153
7046,False,random-search-passive,-0.0982525497674942,930,12468.488958835602,2052.16584277153
7047,False,random-search-passive,-0.0982525497674942,931,12475.921609163284,2052.165843963623
7048,False,random-search-passive,-0.0982525497674942,932,12523.005635499954,2099.3247559070587
7049,False,random-search-passive,-0.0982525497674942,933,12529.28685951233,2099.324756860733
7050,False,random-search-passive,-0.0982525497674942,934,12536.353442668915,2099.324756860733
7051,False,random-search-passive,-0.0982525497674942,935,12544.354879140854,2099.324756860733
7052,False,random-search-passive,-0.0982525497674942,936,12565.906818389893,2099.324758052826
7053,False,random-search-passive,-0.0982525497674942,937,12581.784957170486,2099.324758052826
7054,False,random-search-passive,-0.09753736853599548,938,12588.17525434494,2099.324758052826
7055,False,random-search-passive,-0.09753736853599548,939,12592.727860450745,2099.324758052826
7056,False,random-search-passive,-0.09753736853599548,940,12607.537461519241,2099.324758052826
7057,False,random-search-passive,-0.09753736853599548,941,12618.511286973953,2099.3247587680817
7058,False,random-search-passive,-0.09753736853599548,942,12628.435972929,2099.3247587680817
7059,False,random-search-passive,-0.09753736853599548,943,12640.128407716751,2099.3247587680817
7060,False,random-search-passive,-0.09753736853599548,944,12656.155915737152,2099.3247587680817
7061,False,random-search-passive,-0.09753736853599548,945,12667.81750535965,2099.3247587680817
7062,False,random-search-passive,-0.09753736853599548,946,12674.432985544205,2099.324759721756
7063,False,random-search-passive,-0.09753736853599548,947,12679.829249620438,2099.324759721756
7064,False,random-search-passive,-0.09753736853599548,948,12713.131019592285,2099.324759721756
7065,False,random-search-passive,-0.09753736853599548,949,12723.635541200638,2099.324759721756
7066,False,random-search-passive,-0.09753736853599548,950,12730.67466211319,2099.324759721756
7067,False,random-search-passive,-0.09753736853599548,951,12777.131087064743,2145.860874891281
7068,False,random-search-passive,-0.09753736853599548,952,12784.276525259018,2145.860874891281
7069,False,random-search-passive,-0.09753736853599548,953,12790.400746822357,2145.860874891281
7070,False,random-search-passive,-0.09753736853599548,954,12801.026767015457,2145.860875606537
7071,False,random-search-passive,-0.09753736853599548,955,12834.355373859406,2145.860875606537
7072,False,random-search-passive,-0.09753736853599548,956,12849.492585897446,2145.860875606537
7073,False,random-search-passive,-0.0981765016913414,957,12856.196061849594,2145.860875606537
7074,False,random-search-passive,-0.0981765016913414,958,12861.771396160126,2145.8608767986298
7075,False,random-search-passive,-0.0981765016913414,959,12881.379625797272,2145.8608767986298
7076,False,random-search-passive,-0.0981765016913414,960,12890.758727550507,2145.8608767986298
7077,False,random-search-passive,-0.0981765016913414,961,12900.493143320084,2145.8608767986298
7078,False,random-search-passive,-0.0981765016913414,962,12912.602648496628,2145.8608767986298
7079,False,random-search-passive,-0.0981765016913414,963,12926.11965084076,2145.860877752304
7080,False,random-search-passive,-0.0981765016913414,964,12940.358436584473,2145.860877752304
7081,False,random-search-passive,-0.0981765016913414,965,12946.815099954605,2145.860877752304
7082,False,random-search-passive,-0.0981765016913414,966,12951.980078935623,2145.860877752304
7083,False,random-search-passive,-0.0981765016913414,967,12977.334394931793,2145.8608787059784
7084,False,random-search-passive,-0.0981765016913414,968,12986.285382509232,2145.8608787059784
7085,False,random-search-passive,-0.0981765016913414,969,12993.634299755096,2145.8608787059784
7086,False,random-search-passive,-0.0981765016913414,970,13040.008405447006,2192.3199689388275
7087,False,random-search-passive,-0.0981765016913414,971,13046.380179643631,2192.3199696540833
7088,False,random-search-passive,-0.0981765016913414,972,13053.91260933876,2192.3199696540833
7089,False,random-search-passive,-0.0981765016913414,973,13063.343404531479,2192.3199696540833
7090,False,random-search-passive,-0.0981765016913414,974,13089.988568544388,2192.319970846176
7091,False,random-search-passive,-0.0981765016913414,975,13105.53657245636,2192.319970846176
7092,False,random-search-passive,-0.09723473340272903,976,13111.898637533188,2192.319970846176
7093,False,random-search-passive,-0.09723473340272903,977,13117.259374380112,2192.319970846176
7094,False,random-search-passive,-0.09723473340272903,978,13144.591615200043,2192.319970846176
7095,False,random-search-passive,-0.09723473340272903,979,13154.19111442566,2192.3199717998505
7096,False,random-search-passive,-0.09723473340272903,980,13163.290732860565,2192.3199717998505
7097,False,random-search-passive,-0.09723473340272903,981,13175.342723608017,2192.3199717998505
7098,False,random-search-passive,-0.09723473340272903,982,13189.202452659607,2192.3199717998505
7099,False,random-search-passive,-0.09723473340272903,983,13203.074640274048,2192.319972753525
7100,False,random-search-passive,-0.09723473340272903,984,13208.416086673737,2192.319972753525
7101,False,random-search-passive,-0.09723473340272903,985,13213.699515581131,2192.319972753525
7102,False,random-search-passive,-0.09723473340272903,986,13236.608298778534,2192.319972753525
7103,False,random-search-passive,-0.09723473340272903,987,13247.155786037445,2192.319972753525
7104,False,random-search-passive,-0.09723473340272903,988,13254.960793733597,2192.3199739456177
