,alg,best_score_max,best_score_mean,best_score_median,best_score_min,best_score_std,patience,tol,wall_time (min),wall_time (s)
1379,hyperband-p20,-0.09387343376874924,-0.09592567880948384,-0.09545005112886429,-0.09845355153083801,0.0018998308602923802,20,0.0,16.568595778942107,994.1157467365265
1380,hyperband-p20,-0.09387343376874924,-0.09592567880948384,-0.09545005112886429,-0.09845355153083801,0.0018998308602923802,20,0.0,16.568595778942107,994.1157467365265
1381,hyperband-p20,-0.09387343376874924,-0.09592567880948384,-0.09545005112886429,-0.09845355153083801,0.0018998308602923802,20,0.0,17.074108306566874,1024.4464983940125
1382,hyperband-p20,-0.09387343376874924,-0.09592567880948384,-0.09545005112886429,-0.09845355153083801,0.0018998308602923802,20,0.0,17.074108306566874,1024.4464983940125
1383,hyperband-p20,-0.09387343376874924,-0.09592567880948384,-0.09545005112886429,-0.09845355153083801,0.0018998308602923802,20,0.0,17.074108306566874,1024.4464983940125
1384,hyperband-p20,-0.09387343376874924,-0.09592567880948384,-0.09545005112886429,-0.09845355153083801,0.0018998308602923802,20,0.0,17.074108322461445,1024.4464993476868
1385,hyperband-p20,-0.09387343376874924,-0.09592567880948384,-0.09545005112886429,-0.09845355153083801,0.0018998308602923802,20,0.0,17.074108322461445,1024.4464993476868
1386,hyperband-p20,-0.09387343376874924,-0.09592567880948384,-0.09545005112886429,-0.09845355153083801,0.0018998308602923802,20,0.0,17.074108322461445,1024.4464993476868
1387,hyperband-p20,-0.09387343376874924,-0.09592567880948384,-0.09545005112886429,-0.09845355153083801,0.0018998308602923802,20,0.0,17.074108334382377,1024.4465000629425
1388,hyperband-p20,-0.09387343376874924,-0.09592567880948384,-0.09545005112886429,-0.09845355153083801,0.0018998308602923802,20,0.0,17.074108334382377,1024.4465000629425
1389,hyperband-p20,-0.09387343376874924,-0.09592567880948384,-0.09545005112886429,-0.09845355153083801,0.0018998308602923802,20,0.0,17.074108350276948,1024.4465010166168
1390,hyperband-p20,-0.09387343376874924,-0.09592567880948384,-0.09545005112886429,-0.09845355153083801,0.0018998308602923802,20,0.0,17.074108350276948,1024.4465010166168
1391,hyperband-p20,-0.09387343376874924,-0.09592567880948384,-0.09545005112886429,-0.09845355153083801,0.0018998308602923802,20,0.0,17.074108374118804,1024.4465024471283
1392,hyperband-p20,-0.09387343376874924,-0.09592567880948384,-0.09545005112886429,-0.09845355153083801,0.0018998308602923802,20,0.0,17.074108374118804,1024.4465024471283
1393,hyperband-p20,-0.09387343376874924,-0.09592567880948384,-0.09545005112886429,-0.09845355153083801,0.0018998308602923802,20,0.0,17.074108374118804,1024.4465024471283
1394,hyperband-p20,-0.09387343376874924,-0.09592567880948384,-0.09545005112886429,-0.09845355153083801,0.0018998308602923802,20,0.0,17.07410838206609,1024.4465029239655
1395,hyperband-p20,-0.09387343376874924,-0.09592567880948384,-0.09545005112886429,-0.09845355153083801,0.0018998308602923802,20,0.0,17.07410838206609,1024.4465029239655
1396,hyperband-p20,-0.09387343376874924,-0.09592567880948384,-0.09545005112886429,-0.09845355153083801,0.0018998308602923802,20,0.0,17.074108397960664,1024.4465038776398
1397,hyperband-p20,-0.09387343376874924,-0.09592567880948384,-0.09545005112886429,-0.09845355153083801,0.0018998308602923802,20,0.0,17.074108397960664,1024.4465038776398
1398,hyperband-p20,-0.09387343376874924,-0.09592567880948384,-0.09545005112886429,-0.09845355153083801,0.0018998308602923802,20,0.0,17.074108397960664,1024.4465038776398
1399,hyperband-p20,-0.09387343376874924,-0.09592567880948384,-0.09545005112886429,-0.09845355153083801,0.0018998308602923802,20,0.0,17.07410840590795,1024.446504354477
1400,hyperband-p20,-0.09387343376874924,-0.09592567880948384,-0.09545005112886429,-0.09845355153083801,0.0018998308602923802,20,0.0,17.07410840590795,1024.446504354477
1401,hyperband-p20,-0.09387343376874924,-0.09592567880948384,-0.09545005112886429,-0.09845355153083801,0.0018998308602923802,20,0.0,17.07410840590795,1024.446504354477
1402,hyperband-p20,-0.09387343376874924,-0.09592567880948384,-0.09545005112886429,-0.09845355153083801,0.0018998308602923802,20,0.0,17.074108417828878,1024.4465050697327
1403,hyperband-p20,-0.09387343376874924,-0.09592567880948384,-0.09545005112886429,-0.09845355153083801,0.0018998308602923802,20,0.0,17.074108417828878,1024.4465050697327
1404,hyperband-p20,-0.09387343376874924,-0.09592567880948384,-0.09545005112886429,-0.09845355153083801,0.0018998308602923802,20,0.0,17.074108417828878,1024.4465050697327
1405,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.074108425776164,1024.4465055465698
1406,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.074108429749806,1024.4465057849884
1407,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.074108429749806,1024.4465057849884
1408,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.074108429749806,1024.4465057849884
1409,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.07410843769709,1024.4465062618256
1410,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.07410843769709,1024.4465062618256
1411,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.07410844961802,1024.4465069770813
1412,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.07410844961802,1024.4465069770813
1413,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.07410844961802,1024.4465069770813
1414,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.074108461538952,1024.446507692337
1415,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.074108461538952,1024.446507692337
1416,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.07410847345988,1024.4465084075928
1417,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.07410847345988,1024.4465084075928
1418,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.07410847345988,1024.4465084075928
1419,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.07410848935445,1024.446509361267
1420,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.07410848935445,1024.446509361267
1421,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.07410848935445,1024.446509361267
1422,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.074108497301737,1024.4465098381042
1423,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.074108497301737,1024.4465098381042
1424,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.074108505249022,1024.4465103149414
1425,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.074108505249022,1024.4465103149414
1426,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.074108505249022,1024.4465103149414
1427,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.074108517169954,1024.4465110301971
1428,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.074108517169954,1024.4465110301971
1429,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.074108517169954,1024.4465110301971
1430,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.07410852511724,1024.4465115070343
1431,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.07410852511724,1024.4465115070343
1432,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.07410852511724,1024.4465115070343
1433,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.074108533064525,1024.4465119838715
1434,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.074108533064525,1024.4465119838715
1435,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.074108533064525,1024.4465119838715
1436,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.074108544985453,1024.4465126991272
1437,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.074108544985453,1024.4465126991272
1438,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.074108544985453,1024.4465126991272
1439,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.07410855293274,1024.4465131759644
1440,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.07410855293274,1024.4465131759644
1441,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.07410855293274,1024.4465131759644
1442,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.074108560880024,1024.4465136528015
1443,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.074108560880024,1024.4465136528015
1444,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.074108560880024,1024.4465136528015
1445,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.0741085767746,1024.4465146064758
1446,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.0741085767746,1024.4465146064758
1447,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.0741085767746,1024.4465146064758
1448,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.074108588695527,1024.4465153217316
1449,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.074108588695527,1024.4465153217316
1450,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.074108588695527,1024.4465153217316
1451,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.074108596642812,1024.4465157985687
1452,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.074108596642812,1024.4465157985687
1453,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.074108600616455,1024.4465160369873
1454,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.074108600616455,1024.4465160369873
1455,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.074108600616455,1024.4465160369873
1456,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.07410860856374,1024.4465165138245
1457,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.07410860856374,1024.4465165138245
1458,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.07410860856374,1024.4465165138245
1459,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.07410862048467,1024.4465172290802
1460,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.07410862048467,1024.4465172290802
1461,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.07410862048467,1024.4465172290802
1462,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.07410862445831,1024.4465174674988
1463,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.074108640352886,1024.446518421173
1464,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.074108640352886,1024.446518421173
1465,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.074108652273814,1024.4465191364288
1466,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.074108652273814,1024.4465191364288
1467,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.074108652273814,1024.4465191364288
1468,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.0741086602211,1024.446519613266
1469,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.374654483795165,1042.47926902771
1470,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.374654503663383,1042.4792702198029
1471,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.374654531478882,1042.479271888733
1472,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.374654547373453,1042.4792728424072
1473,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.374654563268027,1042.4792737960815
1474,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.374654575188956,1042.4792745113373
1475,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.374654591083527,1042.4792754650116
1476,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,17.374654599030812,1042.4792759418488
1477,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,19.834315665562947,1190.0589399337769
1478,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,19.834315665562947,1190.0589399337769
1479,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,19.83431568543116,1190.0589411258698
1480,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,19.83431568543116,1190.0589411258698
1481,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,19.834315697352093,1190.0589418411255
1482,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,19.834315697352093,1190.0589418411255
1483,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,19.834315713246664,1190.0589427947998
1484,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,19.834315713246664,1190.0589427947998
1485,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,19.834315729141235,1190.0589437484741
1486,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,19.834315729141235,1190.0589437484741
1487,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,19.83431573708852,1190.0589442253113
1488,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,19.83431573708852,1190.0589442253113
1489,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,19.834315745035806,1190.0589447021484
1490,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,19.834315745035806,1190.0589447021484
1491,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,19.834315756956737,1190.0589454174042
1492,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,19.83431577285131,1190.0589463710785
1493,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,19.83431577285131,1190.0589463710785
1494,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,19.834315780798594,1190.0589468479156
1495,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,19.834315784772237,1190.0589470863342
1496,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,19.83431578874588,1190.0589473247528
1497,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,19.83431578874588,1190.0589473247528
1498,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,19.834315796693165,1190.05894780159
1499,hyperband-p20,-0.09387343376874924,-0.09487148374319077,-0.09529096633195877,-0.09545005112886429,0.0007087100049920131,20,0.0,19.834315796693165,1190.05894780159
1500,hyperband-p20,-0.09387343376874924,-0.0945160041252772,-0.0943836122751236,-0.09529096633195877,0.0005862282510138684,20,0.0,19.834315808614097,1190.0589485168457
1501,hyperband-p20,-0.09387343376874924,-0.0945160041252772,-0.0943836122751236,-0.09529096633195877,0.0005862282510138684,20,0.0,19.834315824508668,1190.05894947052
1502,hyperband-p20,-0.09387343376874924,-0.0945160041252772,-0.0943836122751236,-0.09529096633195877,0.0005862282510138684,20,0.0,29.404741648832957,1764.2844989299774
1503,hyperband-p20,-0.09387343376874924,-0.0945160041252772,-0.0943836122751236,-0.09529096633195877,0.0005862282510138684,20,0.0,29.40474167664846,1764.2845005989075
1504,hyperband-p20,-0.09387343376874924,-0.0945160041252772,-0.0943836122751236,-0.09529096633195877,0.0005862282510138684,20,0.0,29.404741684595745,1764.2845010757446
1505,hyperband-p20,-0.09387343376874924,-0.0945160041252772,-0.0943836122751236,-0.09529096633195877,0.0005862282510138684,20,0.0,29.40474169254303,1764.2845015525818
1506,hyperband-p20,-0.09387343376874924,-0.0945160041252772,-0.0943836122751236,-0.09529096633195877,0.0005862282510138684,20,0.0,29.404741700490316,1764.284502029419
1507,hyperband-p20,-0.09387343376874924,-0.0945160041252772,-0.0943836122751236,-0.09529096633195877,0.0005862282510138684,20,0.0,33.99028499921163,2039.4170999526978
1508,hyperband-p20,-0.09387343376874924,-0.0945160041252772,-0.0943836122751236,-0.09529096633195877,0.0005862282510138684,20,0.0,33.9902850151062,2039.417100906372
1509,hyperband-p20,-0.09387343376874924,-0.0945160041252772,-0.0943836122751236,-0.09529096633195877,0.0005862282510138684,20,0.0,33.99028501907984,2039.4171011447906
1510,hyperband-p20,-0.09387343376874924,-0.0945160041252772,-0.0943836122751236,-0.09529096633195877,0.0005862282510138684,20,0.0,33.99028502702713,2039.4171016216278
1511,hyperband-p20,-0.09387343376874924,-0.0945160041252772,-0.0943836122751236,-0.09529096633195877,0.0005862282510138684,20,0.0,33.99028503497441,2039.417102098465
1512,hyperband-p20,-0.09387343376874924,-0.0945160041252772,-0.0943836122751236,-0.09529096633195877,0.0005862282510138684,20,0.0,33.99028503894806,2039.4171023368835
1513,hyperband-p20,-0.09387343376874924,-0.0945160041252772,-0.0943836122751236,-0.09529096633195877,0.0005862282510138684,20,0.0,33.99028505484263,2039.4171032905579
1514,hyperband-p20,-0.09387343376874924,-0.0945160041252772,-0.0943836122751236,-0.09529096633195877,0.0005862282510138684,20,0.0,33.990285062789916,2039.417103767395
1515,hyperband-p20,-0.09387343376874924,-0.0945160041252772,-0.0943836122751236,-0.09529096633195877,0.0005862282510138684,20,0.0,37.69061962763468,2261.437177658081
1516,hyperband-p20,-0.09387343376874924,-0.0945160041252772,-0.0943836122751236,-0.09529096633195877,0.0005862282510138684,20,0.0,37.690619651476545,2261.4371790885925
1517,hyperband-p20,-0.09387343376874924,-0.0945160041252772,-0.0943836122751236,-0.09529096633195877,0.0005862282510138684,20,0.0,37.690619671344756,2261.4371802806854
1518,hyperband-p20,-0.09387343376874924,-0.0945160041252772,-0.0943836122751236,-0.09529096633195877,0.0005862282510138684,20,0.0,37.69061967929204,2261.4371807575226
1519,hyperband-p20,-0.09387343376874924,-0.0945160041252772,-0.0943836122751236,-0.09529096633195877,0.0005862282510138684,20,0.0,37.69061969121297,2261.4371814727783
1520,hyperband-p40,-0.17403019964694977,-0.17403019964694977,-0.17403019964694977,-0.17403019964694977,0.0,40,0.0,0.0,0.0
1521,hyperband-p40,-0.17403019964694977,-0.4240703359246254,-0.4240703359246254,-0.674110472202301,0.25004013627767563,40,0.0,0.0,0.0
1522,hyperband-p40,-0.17403019964694977,-0.37612030406792957,-0.28022024035453796,-0.674110472202301,0.21512428410097115,40,0.0,0.0,0.0
1523,hyperband-p40,-0.15815576910972595,-0.20413540303707123,-0.17403019964694977,-0.28022024035453796,0.05418902864626947,40,0.0,7.947285970052083e-09,4.76837158203125e-07
1524,hyperband-p40,-0.13716405630111694,-0.15645000835259756,-0.15815576910972595,-0.17403019964694977,0.01509879346436425,40,0.0,1.1920928955078126e-08,7.152557373046875e-07
1525,hyperband-p40,-0.13716405630111694,-0.14977857967217764,-0.1381414830684662,-0.17403019964694977,0.01715312691264497,40,0.0,1.5894571940104166e-08,9.5367431640625e-07
1526,hyperband-p40,-0.13716405630111694,-0.14977857967217764,-0.1381414830684662,-0.17403019964694977,0.01715312691264497,40,0.0,1.5894571940104166e-08,9.5367431640625e-07
1527,hyperband-p40,-0.13716405630111694,-0.15645000835259756,-0.15815576910972595,-0.17403019964694977,0.01509879346436425,40,0.0,1.5894571940104166e-08,9.5367431640625e-07
1528,hyperband-p40,-0.13716405630111694,-0.15645000835259756,-0.15815576910972595,-0.17403019964694977,0.01509879346436425,40,0.0,1.5894571940104166e-08,9.5367431640625e-07
1529,hyperband-p40,-0.13716405630111694,-0.15645000835259756,-0.15815576910972595,-0.17403019964694977,0.01509879346436425,40,0.0,1.9868214925130207e-08,1.1920928955078125e-06
1530,hyperband-p40,-0.13716405630111694,-0.15645000835259756,-0.15815576910972595,-0.17403019964694977,0.01509879346436425,40,0.0,2.384185791015625e-08,1.430511474609375e-06
1531,hyperband-p40,-0.13716405630111694,-0.14977857967217764,-0.1381414830684662,-0.17403019964694977,0.01715312691264497,40,0.0,2.384185791015625e-08,1.430511474609375e-06
1532,hyperband-p40,-0.13716405630111694,-0.14977857967217764,-0.1381414830684662,-0.17403019964694977,0.01715312691264497,40,0.0,2.384185791015625e-08,1.430511474609375e-06
1533,hyperband-p40,-0.13716405630111694,-0.14296582837899527,-0.1381414830684662,-0.15359194576740265,0.007524387852644808,40,0.0,2.7815500895182292e-08,1.6689300537109375e-06
1534,hyperband-p40,-0.13716405630111694,-0.14296582837899527,-0.1381414830684662,-0.15359194576740265,0.007524387852644808,40,0.0,3.178914388020833e-08,1.9073486328125e-06
1535,hyperband-p40,-0.12640154361724854,-0.13390236099561056,-0.13716405630111694,-0.1381414830684662,0.005318868098824283,40,0.0,3.5762786865234374e-08,2.1457672119140625e-06
1536,hyperband-p40,-0.12640154361724854,-0.13390236099561056,-0.13716405630111694,-0.1381414830684662,0.005318868098824283,40,0.0,3.5762786865234374e-08,2.1457672119140625e-06
1537,hyperband-p40,-0.12640154361724854,-0.13390236099561056,-0.13716405630111694,-0.1381414830684662,0.005318868098824283,40,0.0,3.9736429850260414e-08,2.384185791015625e-06
1538,hyperband-p40,-0.10629595816135406,-0.12361299494902293,-0.12640154361724854,-0.1381414830684662,0.01314955935658864,40,0.0,4.3710072835286455e-08,2.6226043701171875e-06
1539,hyperband-p40,-0.10629595816135406,-0.12361299494902293,-0.12640154361724854,-0.1381414830684662,0.01314955935658864,40,0.0,4.76837158203125e-08,2.86102294921875e-06
1540,hyperband-p40,-0.10629595816135406,-0.12361299494902293,-0.12640154361724854,-0.1381414830684662,0.01314955935658864,40,0.0,5.1657358805338543e-08,3.0994415283203125e-06
1541,hyperband-p40,-0.10629595816135406,-0.12361299494902293,-0.12640154361724854,-0.1381414830684662,0.01314955935658864,40,0.0,5.1657358805338543e-08,3.0994415283203125e-06
1542,hyperband-p40,-0.10629595816135406,-0.12361299494902293,-0.12640154361724854,-0.1381414830684662,0.01314955935658864,40,0.0,5.5631001790364584e-08,3.337860107421875e-06
1543,hyperband-p40,-0.10629595816135406,-0.12361299494902293,-0.12640154361724854,-0.1381414830684662,0.01314955935658864,40,0.0,5.960464477539063e-08,3.5762786865234375e-06
