,Unnamed: 0,algorithm,best_score,max_iter,num_models,overhead,partial_fit_calls,patience,time,tol,workers
765,765.0,stop_on_plateau,1.4018278851352597,81,39,69.72968394939717,39,20.0,40.791865110397346,0.1,4
766,766.0,stop_on_plateau,1.4081782521551605,81,39,95.80090596125677,39,40.0,56.04352998733521,0.01,4
767,767.0,stop_on_plateau,1.500178480854706,81,39,80.40489416856032,39,40.0,47.03686308860779,0.1,4
768,768.0,hyperband,1.8067662854570543,243,143,1.2089013433379343,4743,,86.00728607177734,,4
769,769.0,hyperband,1.598558474505704,243,143,1.2690693523319316,4743,,90.28793907165527,,4
770,770.0,hyperband,1.4394332392322526,243,143,1.2383482177893086,4743,,88.10228395462036,,4
771,771.0,hyperband,1.807798030425943,243,143,1.2289556852755306,4743,,87.43405222892761,,4
772,772.0,hyperband,1.755802248528915,243,143,1.2451849312848975,4743,,88.58868193626404,,4
773,773.0,hyperband,1.6933922731638895,243,143,1.2241525185553053,4743,,87.09233093261719,,4
774,774.0,hyperband,1.6991320791256548,243,143,1.220104080935843,4743,,86.80430483818054,,4
775,775.0,hyperband,1.7412754507222212,243,143,1.2340868538970382,4743,,87.79910922050476,,4
776,776.0,hyperband,1.6136389032233422,243,143,1.225914597569937,4743,,87.21769404411316,,4
777,777.0,hyperband,1.5710403143628402,243,143,1.224594362856625,4743,,87.12376594543457,,4
778,778.0,hyperband,1.4940715536408942,243,143,1.2604803988398885,4743,,89.67687797546387,,4
779,779.0,hyperband,1.5628077069016562,243,143,1.2460492769676046,4743,,88.65017580986023,,4
780,780.0,stop_on_plateau,1.2905537650779757,243,19,151.2358355940434,19,10.0,43.10221314430237,0.01,4
781,781.0,stop_on_plateau,1.3287631606460135,243,19,30.228025034854287,19,10.0,8.614987134933473,0.1,4
782,782.0,stop_on_plateau,1.6861087162969386,243,19,191.98343126397384,19,20.0,54.71527791023254,0.01,4
783,783.0,stop_on_plateau,1.2974339757627718,243,19,61.40179885061164,19,20.0,17.499512672424313,0.1,4
784,784.0,stop_on_plateau,1.6829039227247409,243,19,203.16813368546337,19,40.0,57.90291810035706,0.01,4
785,785.0,stop_on_plateau,1.3576239760179898,243,19,123.61234029134116,19,40.0,35.22951698303223,0.1,4
786,786.0,stop_on_plateau,1.5235712085120738,243,39,126.27663897652913,39,10.0,73.87183380126953,0.01,4
787,787.0,stop_on_plateau,1.1266360810312062,243,39,31.018998072697567,39,10.0,18.14611387252808,0.1,4
788,788.0,stop_on_plateau,1.3736306611549642,243,39,170.29367675129166,39,20.0,99.62180089950563,0.01,4
789,789.0,stop_on_plateau,1.436892689803236,243,39,71.82256217695709,39,20.0,42.0161988735199,0.1,4
790,790.0,stop_on_plateau,1.34253714922068,243,39,202.61311082758456,39,40.0,118.52866983413695,0.01,4
791,791.0,stop_on_plateau,1.4906025156333782,243,39,120.52621311611601,39,40.0,70.50783467292786,0.1,4
792,792.0,hyperband,1.0296438008659357,27,49,1.970209127046815,357,,5.275234937667847,,8
793,793.0,hyperband,1.1005781716309884,27,49,1.5235469900036842,357,,4.079297065734863,,8
794,794.0,hyperband,1.2957339816206954,27,49,1.5710072913646254,357,,4.206372022628783,,8
795,795.0,hyperband,1.097576057723754,27,49,1.5813851556858096,357,,4.234158754348755,,8
796,796.0,hyperband,0.9911093982019464,27,49,1.5196100336496905,357,,4.068755865097047,,8
797,797.0,hyperband,1.4663131564356393,27,49,1.5650964695977676,357,,4.190545797348023,,8
798,798.0,hyperband,1.1661192211561815,27,49,1.5751795051923765,357,,4.217543125152588,,8
799,799.0,hyperband,1.6876961546414462,27,49,1.623644414736109,357,,4.3473079204559335,,8
800,800.0,hyperband,1.2895893987817475,27,49,1.5154637319812367,357,,4.057654142379762,,8
801,801.0,hyperband,1.5155226299813953,27,49,1.5415607491572476,357,,4.127528905868529,,8
802,802.0,hyperband,1.1508819907386192,27,49,1.5429075581241614,357,,4.131134986877441,,8
803,803.0,hyperband,1.1332847574571316,27,49,1.5383951915523697,357,,4.119053125381471,,8
804,804.0,stop_on_plateau,0.6771813634234151,27,13,42.422451117099854,13,10.0,4.136188983917236,0.01,8
805,805.0,stop_on_plateau,1.1100476119892535,27,13,30.872442783453533,13,10.0,3.0100631713867188,0.1,8
806,806.0,stop_on_plateau,0.6472553234327001,27,13,37.435519389617134,13,20.0,3.6499631404876713,0.01,8
807,807.0,stop_on_plateau,0.9611068234155556,27,13,38.302000974997505,13,20.0,3.7344450950622563,0.1,8
808,808.0,stop_on_plateau,0.7659204599644932,27,13,38.64729221050556,13,40.0,3.768110990524292,0.01,8
809,809.0,stop_on_plateau,0.9496525510996012,27,13,41.195135850172775,13,40.0,4.016525745391847,0.1,8
810,810.0,stop_on_plateau,1.0948873754241877,27,26,35.0588505084698,26,10.0,6.836475849151611,0.01,8
811,811.0,stop_on_plateau,0.932690330825358,27,26,28.257657320071488,26,10.0,5.51024317741394,0.1,8
812,812.0,stop_on_plateau,1.3364139778020756,27,26,36.017631873106346,26,20.0,7.023438215255737,0.01,8
813,813.0,stop_on_plateau,1.2661306799134204,27,26,35.118019886505905,26,20.0,6.848013877868652,0.1,8
814,814.0,stop_on_plateau,1.341790422412699,27,26,36.00588211646447,26,40.0,7.021147012710571,0.01,8
815,815.0,stop_on_plateau,1.0249445127751864,27,26,37.40011850992838,26,40.0,7.293023109436035,0.1,8
816,816.0,hyperband,1.5907852303813756,81,143,1.4789033986686178,1581,,17.536097049713135,,8
817,817.0,hyperband,1.6306920052713212,81,143,1.4790447507758144,1581,,17.537773132324222,,8
818,818.0,hyperband,1.697043559383893,81,143,1.4538215630772795,1581,,17.238689184188846,,8
